compressive_strength,compressive_strength_stdev,density,density_stdev,elastic_modulus,elastic_modulus_stdev,elongation_at_break,elongation_at_break_stdev,flexural_modulus,flexural_modulus_stdev,flexural_strenght,flexural_strenght_stdev,tensile_strength,tensile_strength_stdev,thermal_conductivity,thermal_conductivity_stdev,young_modulus,young_modulus_stdev
918,146.88,0.13,0.0221,23,5.52,3,0.6000000000000001,14,2.24,0.89,0.044500000000000005,8.6,2.4939999999999998,4.31,0.6465,397,31.76
695,111.2,0.11,0.0187,94,22.56,3,0.6000000000000001,36,5.76,0.32,0.016,14.1,4.0889999999999995,4.41,0.6615,414,33.12
139,22.240000000000002,0.07,0.011900000000000003,26,6.24,1,0.2,89,14.24,0.61,0.0305,14.3,4.147,8.71,1.3065,371,29.68
421,67.36,0.32,0.054400000000000004,33,7.92,3,0.6000000000000001,52,8.32,0.06,0.003,13.4,3.8859999999999997,9.49,1.4235,194,15.52
95,15.200000000000001,0.44,0.0748,19,4.56,1,0.2,3,0.48,0.08,0.004,16.1,4.6690000000000005,5.83,0.8744999999999999,471,37.68
869,139.04,0.23,0.0391,34,8.16,2,0.4,14,2.24,0.79,0.03950000000000001,11.0,3.19,1.64,0.24599999999999997,164,13.120000000000001
1175,188.0,0.2,0.034,18,4.32,4,0.8,37,5.92,0.54,0.027000000000000003,11.5,3.335,4.32,0.648,28,2.24
182,29.12,0.1,0.017,97,23.279999999999998,2,0.4,43,6.88,0.15,0.0075,16.4,4.755999999999999,7.44,1.116,403,32.24
779,124.64,0.23,0.0391,43,10.32,1,0.2,27,4.32,0.78,0.03900000000000001,8.0,2.32,7.85,1.1775,15,1.2
1108,177.28,0.09,0.015300000000000001,38,9.12,6,1.2000000000000002,38,6.08,0.76,0.038000000000000006,5.1,1.4789999999999999,6.34,0.951,123,9.84
695,111.2,0.36,0.061200000000000004,66,15.84,3,0.6000000000000001,26,4.16,0.86,0.043000000000000003,12.8,3.7119999999999997,5.75,0.8624999999999999,42,3.36
888,142.08,0.48,0.0816,26,6.24,2,0.4,47,7.5200000000000005,0.38,0.019000000000000003,6.3,1.8269999999999997,8.29,1.2434999999999998,110,8.8
316,50.56,0.4,0.068,40,9.6,4,0.8,89,14.24,0.91,0.045500000000000006,12.4,3.5959999999999996,3.42,0.513,148,11.84
1069,171.04,0.1,0.017,0,0.0,0,0.0,45,7.2,0.34,0.017,7.2,2.088,6.23,0.9345,13,1.04
56,8.96,0.33,0.056100000000000004,29,6.96,6,1.2000000000000002,39,6.24,0.72,0.036,11.9,3.451,8.58,1.287,48,3.84
470,75.2,0.26,0.0442,52,12.48,0,0.0,40,6.4,0.37,0.0185,16.8,4.872,3.03,0.45449999999999996,189,15.120000000000001
906,144.96,0.44,0.0748,26,6.24,7,1.4000000000000001,12,1.92,0.76,0.038000000000000006,16.3,4.727,8.49,1.2735,101,8.08
271,43.36,0.27,0.0459,87,20.88,0,0.0,30,4.8,0.48,0.024,14.4,4.176,3.33,0.4995,482,38.56
331,52.96,0.12,0.0204,97,23.279999999999998,1,0.2,37,5.92,0.57,0.028499999999999998,12.2,3.5379999999999994,6.36,0.954,186,14.88
1170,187.20000000000002,0.4,0.068,79,18.96,4,0.8,85,13.6,0.94,0.047,10.1,2.929,5.41,0.8115,277,22.16
598,95.68,0.33,0.056100000000000004,61,14.639999999999999,4,0.8,45,7.2,0.9,0.045000000000000005,7.5,2.175,3.21,0.4815,180,14.4
195,31.2,0.42,0.0714,23,5.52,7,1.4000000000000001,37,5.92,0.07,0.0035000000000000005,17.3,5.0169999999999995,1.92,0.288,368,29.44
972,155.52,0.27,0.0459,85,20.4,5,1.0,75,12.0,0.14,0.007000000000000001,10.6,3.074,8.63,1.2945,297,23.76
123,19.68,0.37,0.0629,22,5.279999999999999,0,0.0,4,0.64,0.79,0.03950000000000001,7.8,2.262,8.24,1.236,358,28.64
106,16.96,0.23,0.0391,24,5.76,3,0.6000000000000001,53,8.48,0.53,0.026500000000000003,11.5,3.335,2.62,0.393,245,19.6
805,128.8,0.42,0.0714,64,15.36,3,0.6000000000000001,33,5.28,0.8,0.04000000000000001,5.4,1.566,1.57,0.2355,367,29.36
822,131.52,0.08,0.013600000000000001,43,10.32,3,0.6000000000000001,19,3.04,0.56,0.028000000000000004,14.7,4.263,4.83,0.7245,172,13.76
120,19.2,0.27,0.0459,65,15.6,3,0.6000000000000001,1,0.16,0.82,0.041,14.6,4.234,3.63,0.5445,342,27.36
272,43.52,0.46,0.0782,92,22.08,0,0.0,53,8.48,0.76,0.038000000000000006,5.2,1.508,0.88,0.132,422,33.76
1163,186.08,0.19,0.0323,41,9.84,6,1.2000000000000002,44,7.04,0.38,0.019000000000000003,12.8,3.7119999999999997,4.68,0.702,9,0.72
295,47.2,0.12,0.0204,34,8.16,4,0.8,69,11.040000000000001,0.5,0.025,6.6,1.9139999999999997,1.35,0.2025,15,1.2
153,24.48,0.27,0.0459,99,23.759999999999998,1,0.2,6,0.96,0.22,0.011000000000000001,14.9,4.321,8.75,1.3125,451,36.08
226,36.160000000000004,0.15,0.025500000000000002,29,6.96,1,0.2,83,13.280000000000001,0.71,0.0355,12.5,3.6249999999999996,2.78,0.417,244,19.52
420,67.2,0.2,0.034,39,9.36,7,1.4000000000000001,33,5.28,0.17,0.0085,11.1,3.219,2.71,0.4065,346,27.68
720,115.2,0.17,0.028900000000000006,69,16.56,5,1.0,54,8.64,0.64,0.032,17.0,4.93,5.89,0.8835,236,18.88
104,16.64,0.11,0.0187,76,18.24,7,1.4000000000000001,2,0.32,0.54,0.027000000000000003,5.6,1.6239999999999999,3.33,0.4995,75,6.0
881,140.96,0.12,0.0204,3,0.72,0,0.0,33,5.28,0.41,0.0205,11.3,3.277,9.31,1.3965,88,7.04
84,13.44,0.48,0.0816,94,22.56,2,0.4,89,14.24,0.58,0.028999999999999998,15.1,4.379,0.7,0.105,470,37.6
175,28.0,0.14,0.023800000000000005,25,6.0,4,0.8,83,13.280000000000001,0.42,0.021,16.8,4.872,0.22,0.033,259,20.72
990,158.4,0.06,0.0102,25,6.0,6,1.2000000000000002,8,1.28,0.16,0.008,12.6,3.6539999999999995,1.53,0.22949999999999998,128,10.24
887,141.92000000000002,0.38,0.0646,108,25.919999999999998,3,0.6000000000000001,17,2.72,0.93,0.04650000000000001,17.0,4.93,4.49,0.6735,155,12.4
1103,176.48,0.44,0.0748,4,0.96,0,0.0,73,11.68,0.52,0.026000000000000002,12.2,3.5379999999999994,8.26,1.2389999999999999,36,2.88
977,156.32,0.4,0.068,36,8.64,6,1.2000000000000002,0,0.0,0.81,0.04050000000000001,6.5,1.8849999999999998,4.25,0.6375,279,22.32
638,102.08,0.05,0.0085,60,14.399999999999999,7,1.4000000000000001,70,11.200000000000001,0.4,0.020000000000000004,13.0,3.7699999999999996,2.82,0.423,389,31.12
278,44.480000000000004,0.17,0.028900000000000006,84,20.16,5,1.0,72,11.52,0.3,0.015,15.6,4.524,6.4,0.96,95,7.6000000000000005
324,51.84,0.48,0.0816,32,7.68,5,1.0,76,12.16,0.23,0.011500000000000002,6.0,1.7399999999999998,1.93,0.2895,319,25.52
298,47.68,0.06,0.0102,99,23.759999999999998,6,1.2000000000000002,66,10.56,0.57,0.028499999999999998,6.7,1.9429999999999998,9.69,1.4534999999999998,361,28.88
300,48.0,0.05,0.0085,27,6.4799999999999995,6,1.2000000000000002,37,5.92,0.15,0.0075,13.8,4.002,0.43,0.0645,225,18.0
215,34.4,0.1,0.017,90,21.599999999999998,2,0.4,45,7.2,0.37,0.0185,9.6,2.784,3.18,0.477,311,24.88
1060,169.6,0.23,0.0391,58,13.92,0,0.0,62,9.92,0.39,0.019500000000000003,10.6,3.074,7.29,1.0935,452,36.160000000000004
1088,174.08,0.39,0.06630000000000001,71,17.04,6,1.2000000000000002,0,0.0,0.91,0.045500000000000006,14.4,4.176,8.18,1.2269999999999999,18,1.44
429,68.64,0.37,0.0629,39,9.36,0,0.0,70,11.200000000000001,0.57,0.028499999999999998,13.4,3.8859999999999997,2.23,0.33449999999999996,65,5.2
518,82.88,0.24,0.0408,88,21.119999999999997,7,1.4000000000000001,13,2.08,0.83,0.0415,16.7,4.842999999999999,6.26,0.939,292,23.36
1146,183.36,0.15,0.025500000000000002,57,13.68,2,0.4,75,12.0,0.73,0.0365,17.3,5.0169999999999995,4.77,0.7154999999999999,162,12.96
191,30.560000000000002,0.24,0.0408,97,23.279999999999998,4,0.8,37,5.92,0.65,0.0325,13.2,3.8279999999999994,7.94,1.191,137,10.96
152,24.32,0.1,0.017,37,8.879999999999999,6,1.2000000000000002,18,2.88,0.21,0.0105,9.3,2.697,2.93,0.4395,26,2.08
485,77.60000000000001,0.14,0.023800000000000005,43,10.32,6,1.2000000000000002,13,2.08,0.27,0.013500000000000002,12.8,3.7119999999999997,1.59,0.2385,28,2.24
1133,181.28,0.15,0.025500000000000002,16,3.84,1,0.2,65,10.4,0.79,0.03950000000000001,8.8,2.552,6.74,1.011,278,22.240000000000002
151,24.16,0.32,0.054400000000000004,20,4.8,1,0.2,94,15.040000000000001,0.76,0.038000000000000006,13.7,3.9729999999999994,6.98,1.047,176,14.08
572,91.52,0.38,0.0646,19,4.56,3,0.6000000000000001,92,14.72,0.73,0.0365,15.1,4.379,7.17,1.0755,230,18.400000000000002
1007,161.12,0.3,0.051000000000000004,70,16.8,6,1.2000000000000002,75,12.0,0.13,0.006500000000000001,13.1,3.7989999999999995,5.68,0.852,333,26.64
194,31.04,0.47,0.0799,38,9.12,0,0.0,38,6.08,0.23,0.011500000000000002,17.0,4.93,4.72,0.708,269,21.52
714,114.24000000000001,0.4,0.068,41,9.84,4,0.8,60,9.6,0.35,0.017499999999999998,10.3,2.987,5.49,0.8235,193,15.44
95,15.200000000000001,0.37,0.0629,67,16.08,4,0.8,20,3.2,0.45,0.022500000000000003,16.8,4.872,7.73,1.1595,237,18.96
785,125.60000000000001,0.16,0.027200000000000002,26,6.24,3,0.6000000000000001,64,10.24,0.15,0.0075,11.4,3.306,6.86,1.029,174,13.92
791,126.56,0.3,0.051000000000000004,4,0.96,3,0.6000000000000001,81,12.96,0.32,0.016,11.5,3.335,4.04,0.606,4,0.32
330,52.800000000000004,0.39,0.06630000000000001,88,21.119999999999997,7,1.4000000000000001,12,1.92,0.36,0.018,5.4,1.566,2.65,0.39749999999999996,135,10.8
736,117.76,0.24,0.0408,31,7.4399999999999995,7,1.4000000000000001,59,9.44,0.45,0.022500000000000003,7.4,2.146,9.43,1.4144999999999999,447,35.76
428,68.48,0.14,0.023800000000000005,74,17.759999999999998,0,0.0,49,7.84,0.61,0.0305,14.3,4.147,7.45,1.1175,460,36.800000000000004
129,20.64,0.06,0.0102,32,7.68,4,0.8,90,14.4,0.76,0.038000000000000006,6.2,1.7979999999999998,8.52,1.2779999999999998,23,1.84
375,60.0,0.1,0.017,44,10.559999999999999,0,0.0,36,5.76,0.7,0.034999999999999996,16.0,4.64,6.91,1.0365,101,8.08
1050,168.0,0.41,0.0697,10,2.4,6,1.2000000000000002,62,9.92,0.33,0.0165,5.0,1.45,7.94,1.191,149,11.92
799,127.84,0.15,0.025500000000000002,26,6.24,3,0.6000000000000001,68,10.88,0.59,0.0295,8.1,2.3489999999999998,8.02,1.2029999999999998,254,20.32
640,102.4,0.23,0.0391,44,10.559999999999999,2,0.4,61,9.76,0.16,0.008,15.9,4.611,9.33,1.3995,312,24.96
873,139.68,0.46,0.0782,99,23.759999999999998,7,1.4000000000000001,33,5.28,0.89,0.044500000000000005,9.3,2.697,9.09,1.3635,434,34.72
166,26.560000000000002,0.31,0.052700000000000004,86,20.64,0,0.0,82,13.120000000000001,0.4,0.020000000000000004,7.4,2.146,2.54,0.381,448,35.84
591,94.56,0.41,0.0697,8,1.92,5,1.0,75,12.0,0.32,0.016,10.5,3.045,4.34,0.6509999999999999,28,2.24
153,24.48,0.47,0.0799,36,8.64,1,0.2,56,8.96,0.5,0.025,6.1,1.7689999999999997,1.34,0.201,463,37.04
776,124.16,0.36,0.061200000000000004,95,22.8,6,1.2000000000000002,8,1.28,0.43,0.021500000000000002,14.9,4.321,1.9,0.285,147,11.76
430,68.8,0.12,0.0204,42,10.08,0,0.0,66,10.56,0.78,0.03900000000000001,11.3,3.277,2.03,0.30449999999999994,198,15.84
339,54.24,0.1,0.017,9,2.16,1,0.2,52,8.32,0.66,0.033,13.7,3.9729999999999994,2.65,0.39749999999999996,211,16.88
449,71.84,0.16,0.027200000000000002,20,4.8,3,0.6000000000000001,37,5.92,0.21,0.0105,15.4,4.466,6.67,1.0005,56,4.48
818,130.88,0.29,0.049300000000000004,5,1.2,7,1.4000000000000001,0,0.0,0.71,0.0355,8.0,2.32,3.83,0.5745,75,6.0
1198,191.68,0.13,0.0221,100,24.0,0,0.0,89,14.24,0.37,0.0185,17.1,4.959,4.74,0.711,96,7.68
1121,179.36,0.22,0.0374,9,2.16,6,1.2000000000000002,61,9.76,0.14,0.007000000000000001,6.1,1.7689999999999997,9.35,1.4024999999999999,261,20.88
1158,185.28,0.34,0.05780000000000001,42,10.08,1,0.2,14,2.24,0.91,0.045500000000000006,5.1,1.4789999999999999,5.64,0.846,456,36.480000000000004
446,71.36,0.43,0.0731,90,21.599999999999998,4,0.8,32,5.12,0.12,0.006,8.1,2.3489999999999998,1.74,0.261,29,2.32
772,123.52,0.21,0.0357,17,4.08,4,0.8,54,8.64,0.6,0.03,10.3,2.987,0.13,0.0195,337,26.96
664,106.24000000000001,0.17,0.028900000000000006,80,19.2,2,0.4,6,0.96,0.15,0.0075,10.4,3.016,8.47,1.2705,342,27.36
79,12.64,0.26,0.0442,99,23.759999999999998,4,0.8,61,9.76,0.46,0.023000000000000003,6.1,1.7689999999999997,0.57,0.08549999999999999,374,29.92
156,24.96,0.41,0.0697,94,22.56,5,1.0,70,11.200000000000001,0.06,0.003,11.9,3.451,7.04,1.056,16,1.28
1184,189.44,0.38,0.0646,14,3.36,6,1.2000000000000002,35,5.6000000000000005,0.3,0.015,15.3,4.437,5.13,0.7695,62,4.96
857,137.12,0.23,0.0391,36,8.64,6,1.2000000000000002,37,5.92,0.51,0.025500000000000002,14.4,4.176,8.7,1.305,417,33.36
831,132.96,0.38,0.0646,27,6.4799999999999995,4,0.8,76,12.16,0.39,0.019500000000000003,13.2,3.8279999999999994,0.81,0.1215,447,35.76
85,13.6,0.26,0.0442,4,0.96,1,0.2,74,11.84,0.34,0.017,16.8,4.872,4.95,0.7425,65,5.2
1098,175.68,0.35,0.0595,84,20.16,0,0.0,88,14.08,0.13,0.006500000000000001,8.4,2.436,0.47,0.0705,71,5.68
145,23.2,0.39,0.06630000000000001,57,13.68,3,0.6000000000000001,10,1.6,0.05,0.0025000000000000005,15.5,4.495,6.71,1.0065,391,31.28
716,114.56,0.08,0.013600000000000001,79,18.96,5,1.0,9,1.44,0.16,0.008,5.9,1.711,2.9,0.435,182,14.56
906,144.96,0.25,0.0425,57,13.68,3,0.6000000000000001,40,6.4,0.35,0.017499999999999998,11.8,3.422,1.68,0.252,327,26.16
349,55.84,0.44,0.0748,101,24.24,1,0.2,37,5.92,0.75,0.037500000000000006,12.7,3.6829999999999994,1.67,0.2505,15,1.2
414,66.24,0.27,0.0459,30,7.199999999999999,4,0.8,80,12.8,0.68,0.034,10.8,3.132,4.72,0.708,120,9.6
225,36.0,0.45,0.07650000000000001,76,18.24,2,0.4,80,12.8,0.26,0.013000000000000001,16.7,4.842999999999999,4.41,0.6615,285,22.8
138,22.080000000000002,0.43,0.0731,44,10.559999999999999,3,0.6000000000000001,30,4.8,0.07,0.0035000000000000005,6.1,1.7689999999999997,6.58,0.987,435,34.800000000000004
42,6.72,0.27,0.0459,1,0.24,2,0.4,78,12.48,0.61,0.0305,6.2,1.7979999999999998,0.97,0.1455,494,39.52
447,71.52,0.27,0.0459,51,12.24,5,1.0,8,1.28,0.79,0.03950000000000001,5.7,1.653,2.27,0.34049999999999997,237,18.96
167,26.72,0.15,0.025500000000000002,11,2.6399999999999997,1,0.2,24,3.84,0.9,0.045000000000000005,7.6,2.2039999999999997,4.5,0.6749999999999999,384,30.72
218,34.88,0.1,0.017,67,16.08,6,1.2000000000000002,64,10.24,0.83,0.0415,6.7,1.9429999999999998,9.72,1.458,41,3.2800000000000002
141,22.56,0.38,0.0646,63,15.12,7,1.4000000000000001,19,3.04,0.74,0.037,15.0,4.35,5.84,0.876,5,0.4
339,54.24,0.36,0.061200000000000004,22,5.279999999999999,7,1.4000000000000001,37,5.92,0.44,0.022000000000000002,16.7,4.842999999999999,1.43,0.2145,99,7.92
192,30.72,0.32,0.054400000000000004,36,8.64,6,1.2000000000000002,18,2.88,0.29,0.014499999999999999,13.4,3.8859999999999997,1.37,0.20550000000000002,387,30.96
967,154.72,0.08,0.013600000000000001,94,22.56,0,0.0,1,0.16,0.94,0.047,13.7,3.9729999999999994,9.43,1.4144999999999999,256,20.48
336,53.76,0.36,0.061200000000000004,27,6.4799999999999995,5,1.0,41,6.5600000000000005,0.55,0.027500000000000004,11.4,3.306,9.71,1.4565000000000001,389,31.12
1048,167.68,0.36,0.061200000000000004,11,2.6399999999999997,0,0.0,55,8.8,0.56,0.028000000000000004,5.1,1.4789999999999999,9.66,1.449,22,1.76
564,90.24,0.45,0.07650000000000001,24,5.76,4,0.8,35,5.6000000000000005,0.84,0.042,8.3,2.407,8.43,1.2645,64,5.12
333,53.28,0.21,0.0357,40,9.6,2,0.4,69,11.040000000000001,0.56,0.028000000000000004,7.7,2.233,1.24,0.186,259,20.72
62,9.92,0.47,0.0799,91,21.84,3,0.6000000000000001,4,0.64,0.44,0.022000000000000002,17.5,5.074999999999999,2.7,0.405,458,36.64
962,153.92000000000002,0.1,0.017,47,11.28,7,1.4000000000000001,84,13.44,0.21,0.0105,5.8,1.682,4.64,0.696,100,8.0
621,99.36,0.14,0.023800000000000005,58,13.92,1,0.2,16,2.56,0.23,0.011500000000000002,8.5,2.465,2.04,0.306,194,15.52
450,72.0,0.18,0.030600000000000002,25,6.0,0,0.0,46,7.36,0.88,0.044000000000000004,8.9,2.581,1.73,0.2595,195,15.6
343,54.88,0.26,0.0442,16,3.84,5,1.0,42,6.72,0.12,0.006,10.9,3.161,6.51,0.9764999999999999,136,10.88
795,127.2,0.31,0.052700000000000004,27,6.4799999999999995,0,0.0,25,4.0,0.57,0.028499999999999998,10.5,3.045,9.88,1.482,402,32.160000000000004
321,51.36,0.41,0.0697,106,25.439999999999998,3,0.6000000000000001,69,11.040000000000001,0.79,0.03950000000000001,10.1,2.929,8.46,1.2690000000000001,318,25.44
597,95.52,0.42,0.0714,93,22.32,5,1.0,91,14.56,0.65,0.0325,11.2,3.2479999999999998,2.74,0.41100000000000003,404,32.32
875,140.0,0.42,0.0714,104,24.96,0,0.0,43,6.88,0.14,0.007000000000000001,6.9,2.001,5.48,0.8220000000000001,271,21.68
874,139.84,0.41,0.0697,47,11.28,5,1.0,59,9.44,0.19,0.009500000000000001,6.3,1.8269999999999997,1.88,0.282,222,17.76
597,95.52,0.28,0.04760000000000001,23,5.52,1,0.2,87,13.92,0.15,0.0075,10.5,3.045,5.08,0.762,466,37.28
717,114.72,0.17,0.028900000000000006,10,2.4,5,1.0,76,12.16,0.25,0.0125,11.9,3.451,5.69,0.8535,467,37.36
992,158.72,0.24,0.0408,69,16.56,0,0.0,9,1.44,0.77,0.038500000000000006,14.5,4.205,0.69,0.1035,453,36.24
143,22.88,0.39,0.06630000000000001,98,23.52,2,0.4,91,14.56,0.7,0.034999999999999996,6.8,1.9719999999999998,7.88,1.182,129,10.32
531,84.96000000000001,0.5,0.085,88,21.119999999999997,3,0.6000000000000001,33,5.28,0.68,0.034,10.9,3.161,5.36,0.804,211,16.88
145,23.2,0.15,0.025500000000000002,17,4.08,1,0.2,7,1.12,0.92,0.046000000000000006,5.7,1.653,6.92,1.038,135,10.8
182,29.12,0.2,0.034,16,3.84,3,0.6000000000000001,77,12.32,0.94,0.047,10.9,3.161,7.82,1.173,183,14.64
121,19.36,0.34,0.05780000000000001,115,27.599999999999998,0,0.0,66,10.56,0.63,0.0315,11.0,3.19,1.16,0.174,282,22.56
722,115.52,0.11,0.0187,99,23.759999999999998,5,1.0,50,8.0,0.11,0.0055000000000000005,12.2,3.5379999999999994,7.86,1.179,267,21.36
1159,185.44,0.08,0.013600000000000001,82,19.68,3,0.6000000000000001,47,7.5200000000000005,0.58,0.028999999999999998,11.5,3.335,1.47,0.2205,448,35.84
210,33.6,0.22,0.0374,9,2.16,1,0.2,4,0.64,0.31,0.0155,8.5,2.465,7.84,1.176,11,0.88
436,69.76,0.1,0.017,81,19.439999999999998,2,0.4,45,7.2,0.77,0.038500000000000006,12.4,3.5959999999999996,7.8,1.17,182,14.56
70,11.200000000000001,0.44,0.0748,36,8.64,6,1.2000000000000002,29,4.64,0.74,0.037,8.7,2.5229999999999997,6.13,0.9195,205,16.4
719,115.04,0.16,0.027200000000000002,95,22.8,3,0.6000000000000001,62,9.92,0.6,0.03,13.6,3.9439999999999995,7.29,1.0935,285,22.8
1136,181.76,0.5,0.085,113,27.119999999999997,4,0.8,64,10.24,0.07,0.0035000000000000005,15.2,4.4079999999999995,8.27,1.2405,334,26.72
260,41.6,0.1,0.017,22,5.279999999999999,0,0.0,41,6.5600000000000005,0.29,0.014499999999999999,12.2,3.5379999999999994,0.26,0.039,70,5.6000000000000005
215,34.4,0.49,0.0833,88,21.119999999999997,5,1.0,15,2.4,0.88,0.044000000000000004,9.1,2.639,7.62,1.143,361,28.88
837,133.92000000000002,0.11,0.0187,50,12.0,6,1.2000000000000002,83,13.280000000000001,0.63,0.0315,5.8,1.682,8.19,1.2285,418,33.44
879,140.64000000000001,0.38,0.0646,16,3.84,1,0.2,68,10.88,0.79,0.03950000000000001,11.6,3.364,3.32,0.49799999999999994,15,1.2
1057,169.12,0.48,0.0816,59,14.16,2,0.4,4,0.64,0.9,0.045000000000000005,13.6,3.9439999999999995,2.54,0.381,33,2.64
783,125.28,0.21,0.0357,58,13.92,4,0.8,73,11.68,0.46,0.023000000000000003,10.7,3.1029999999999998,8.98,1.347,84,6.72
492,78.72,0.38,0.0646,79,18.96,7,1.4000000000000001,36,5.76,0.47,0.0235,11.8,3.422,8.6,1.2899999999999998,240,19.2
845,135.2,0.23,0.0391,99,23.759999999999998,5,1.0,90,14.4,0.36,0.018,7.7,2.233,4.51,0.6765,7,0.56
224,35.84,0.21,0.0357,102,24.48,2,0.4,51,8.16,0.69,0.034499999999999996,12.8,3.7119999999999997,1.29,0.1935,71,5.68
592,94.72,0.08,0.013600000000000001,23,5.52,5,1.0,95,15.200000000000001,0.85,0.0425,10.9,3.161,6.96,1.044,475,38.0
209,33.44,0.09,0.015300000000000001,91,21.84,0,0.0,9,1.44,0.72,0.036,16.0,4.64,6.73,1.0095,86,6.88
889,142.24,0.22,0.0374,49,11.76,4,0.8,43,6.88,0.33,0.0165,17.3,5.0169999999999995,5.15,0.7725000000000001,300,24.0
10,1.6,0.45,0.07650000000000001,85,20.4,6,1.2000000000000002,19,3.04,0.64,0.032,6.7,1.9429999999999998,3.79,0.5685,268,21.44
1158,185.28,0.4,0.068,83,19.919999999999998,1,0.2,11,1.76,0.22,0.011000000000000001,12.0,3.4799999999999995,6.32,0.948,260,20.8
1153,184.48,0.19,0.0323,41,9.84,7,1.4000000000000001,68,10.88,0.05,0.0025000000000000005,6.9,2.001,8.7,1.305,172,13.76
819,131.04,0.05,0.0085,17,4.08,1,0.2,90,14.4,0.85,0.0425,11.8,3.422,6.48,0.972,208,16.64
781,124.96000000000001,0.11,0.0187,82,19.68,1,0.2,69,11.040000000000001,0.19,0.009500000000000001,5.7,1.653,7.32,1.098,439,35.12
831,132.96,0.38,0.0646,105,25.2,5,1.0,94,15.040000000000001,0.14,0.007000000000000001,13.9,4.031,2.96,0.444,37,2.96
177,28.32,0.12,0.0204,21,5.04,7,1.4000000000000001,83,13.280000000000001,0.1,0.005000000000000001,15.6,4.524,5.51,0.8264999999999999,391,31.28
691,110.56,0.29,0.049300000000000004,29,6.96,7,1.4000000000000001,21,3.36,0.44,0.022000000000000002,5.8,1.682,7.33,1.0995,164,13.120000000000001
713,114.08,0.34,0.05780000000000001,7,1.68,1,0.2,30,4.8,0.66,0.033,8.7,2.5229999999999997,7.31,1.0964999999999998,93,7.44
222,35.52,0.1,0.017,102,24.48,6,1.2000000000000002,36,5.76,0.94,0.047,5.6,1.6239999999999999,3.42,0.513,115,9.200000000000001
952,152.32,0.49,0.0833,49,11.76,4,0.8,49,7.84,0.39,0.019500000000000003,6.8,1.9719999999999998,1.51,0.22649999999999998,306,24.48
1069,171.04,0.23,0.0391,79,18.96,4,0.8,40,6.4,0.33,0.0165,10.8,3.132,5.51,0.8264999999999999,86,6.88
56,8.96,0.21,0.0357,71,17.04,2,0.4,33,5.28,0.67,0.0335,11.3,3.277,5.98,0.897,430,34.4
258,41.28,0.1,0.017,5,1.2,7,1.4000000000000001,23,3.68,0.57,0.028499999999999998,13.5,3.9149999999999996,2.83,0.4245,147,11.76
82,13.120000000000001,0.43,0.0731,83,19.919999999999998,1,0.2,0,0.0,0.74,0.037,14.9,4.321,1.78,0.267,199,15.92
964,154.24,0.16,0.027200000000000002,103,24.72,2,0.4,1,0.16,0.91,0.045500000000000006,15.7,4.552999999999999,9.45,1.4174999999999998,475,38.0
630,100.8,0.09,0.015300000000000001,69,16.56,2,0.4,19,3.04,0.66,0.033,12.1,3.5089999999999995,6.21,0.9315,365,29.2
1066,170.56,0.35,0.0595,106,25.439999999999998,7,1.4000000000000001,64,10.24,0.83,0.0415,12.7,3.6829999999999994,2.97,0.4455,15,1.2
586,93.76,0.37,0.0629,110,26.4,3,0.6000000000000001,81,12.96,0.78,0.03900000000000001,11.9,3.451,3.81,0.5715,121,9.68
802,128.32,0.27,0.0459,101,24.24,0,0.0,4,0.64,0.1,0.005000000000000001,7.8,2.262,8.63,1.2945,98,7.84
1171,187.36,0.24,0.0408,47,11.28,1,0.2,5,0.8,0.44,0.022000000000000002,16.2,4.6979999999999995,3.69,0.5535,315,25.2
946,151.36,0.25,0.0425,87,20.88,0,0.0,21,3.36,0.1,0.005000000000000001,16.1,4.6690000000000005,5.18,0.7769999999999999,271,21.68
1094,175.04,0.18,0.030600000000000002,66,15.84,1,0.2,34,5.44,0.25,0.0125,10.8,3.132,3.51,0.5265,41,3.2800000000000002
707,113.12,0.28,0.04760000000000001,7,1.68,2,0.4,49,7.84,0.19,0.009500000000000001,5.6,1.6239999999999999,9.19,1.3784999999999998,418,33.44
1135,181.6,0.3,0.051000000000000004,44,10.559999999999999,3,0.6000000000000001,92,14.72,0.47,0.0235,5.9,1.711,7.65,1.1475,240,19.2
396,63.36,0.09,0.015300000000000001,49,11.76,5,1.0,31,4.96,0.22,0.011000000000000001,10.8,3.132,1.55,0.23249999999999998,117,9.36
1040,166.4,0.32,0.054400000000000004,104,24.96,1,0.2,17,2.72,0.42,0.021,11.5,3.335,5.54,0.831,275,22.0
736,117.76,0.13,0.0221,2,0.48,4,0.8,34,5.44,0.13,0.006500000000000001,16.8,4.872,9.38,1.407,382,30.560000000000002
816,130.56,0.11,0.0187,26,6.24,5,1.0,71,11.36,0.79,0.03950000000000001,9.1,2.639,7.19,1.0785,235,18.8
973,155.68,0.26,0.0442,41,9.84,3,0.6000000000000001,28,4.48,0.94,0.047,11.4,3.306,1.79,0.2685,29,2.32
271,43.36,0.32,0.054400000000000004,7,1.68,7,1.4000000000000001,10,1.6,0.94,0.047,14.9,4.321,5.92,0.888,146,11.68
544,87.04,0.42,0.0714,18,4.32,4,0.8,36,5.76,0.13,0.006500000000000001,11.4,3.306,3.21,0.4815,88,7.04
