strains,gene_edit,spawn_type,spawn_weight,substrate_1,substrate_weight_1,substrate_2,substrate_weight_2,substrate_3,substrate_weight_3,substrate_4,substrate_weight_4,additive_1,additive_2,additive_3,water_absorption,bacteria,Temp_Growtent,Humidity_Growtent,Time_Growtent,CO2_conc,Press_type,Temp_Press,Force_Press,Time_Ovendrying,Temp_Ovendrying,Vacc_Overdrying
zzzzzzzz,0,Barley,83,Rapstraw,98,Hemp,214,Straw,98,Sawdust,221,CaSO4,CaCO,CaSO4,0.57,0,19,0.8692544741877758,15,1500,Hot-Pressed,85,13,17,85,0.057
xxxxx,1,BierTreber,86,Biertreber,72,Vegiplants,236,Straw,89,Grass,236,cellulose,CaSO4,CaCO,0.58,0,26,0.6587108897121129,20,1000,Hot-Pressed,80,29,65,80,0.043
xxxxx,1,BierTreber,77,Biertreber,93,Hemp,218,Hemp,66,Biertreber,240,CaSO4,CaSO4,CaCO,0.39,0,25,0.6536859211340483,16,1000,Hot-Pressed,75,46,17,75,0.069
xxxxx,1,BierTreber,58,Grass,82,Rapstraw,265,Sawdust,69,Vegiplants,279,CaSO4,CaCO,CaCO,0.41,1,26,0.6717706389831533,24,1500,Hot-Pressed,80,67,29,80,0.007
zzzzzzzz,0,Barley,51,Biertreber,100,Hemp,217,Sawdust,66,Hemp,250,cellulose,CaSO4,cellulose,0.52,0,25,0.8061008836521312,7,4500,Non-Pressed,70,14,41,75,0.032
yyyyyyy,0,Bulgur,75,Straw,58,Sawdust,240,Hemp,70,Straw,267,cellulose,CaSO4,CaCO,0.59,1,18,0.8315220831363744,15,3000,Cold-Pressed,85,29,41,85,0.021
zzzzzzzz,1,Buckwheat,90,Hemp,89,Grass,291,Sawdust,80,Rapstraw,227,cellulose,CaCO,CaSO4,0.36,1,21,0.6368152480714051,19,2000,Hot-Pressed,75,64,65,80,0.038
yyyyyyy,1,Bulgur,88,Biertreber,98,Biertreber,273,Hemp,85,Vegiplants,247,CaCO,CaCO,CaSO4,0.32,1,22,0.8167098854822004,14,1000,Non-Pressed,70,29,5,85,0.094
zzzzzzzz,1,BierTreber,81,Vegiplants,96,Straw,217,Vegiplants,69,Straw,207,CaSO4,CaCO,cellulose,0.56,0,20,0.7416242843500487,16,3000,Cold-Pressed,70,41,65,75,0.017
yyyyyyy,1,BierTreber,74,Straw,85,Straw,284,Rapstraw,77,Biertreber,220,CaCO,CaCO,CaCO,0.42,1,26,0.8211527681385987,16,500,Hot-Pressed,85,60,17,75,0.007
zzzzzzzz,1,Bulgur,72,Grass,77,Rapstraw,252,Straw,80,Hemp,255,CaSO4,CaCO,CaSO4,0.59,1,25,0.9286054011443787,19,1000,Hot-Pressed,80,43,5,75,0.097
xxxxx,1,Barley,54,Sawdust,55,Sawdust,233,Grass,55,Straw,204,cellulose,CaSO4,CaCO,0.57,1,20,0.7818839607846876,8,2500,Hot-Pressed,75,41,17,85,0.052
zzzzzzzz,0,Oatmeal,60,Biertreber,70,Biertreber,205,Grass,87,Sawdust,284,CaSO4,CaCO,CaCO,0.41,0,22,0.7416190165332049,19,2500,Hot-Pressed,80,60,17,85,0.035
zzzzzzzz,1,Oatmeal,71,Sawdust,82,Vegiplants,215,Biertreber,61,Rapstraw,245,CaCO,CaSO4,CaSO4,0.52,1,22,0.8776370386458877,14,500,Cold-Pressed,75,17,41,75,0.055
yyyyyyy,1,Bulgur,73,Hemp,60,Grass,209,Hemp,56,Rapstraw,228,CaSO4,CaSO4,cellulose,0.34,0,25,0.8016336092950589,9,1000,Hot-Pressed,80,23,41,85,0.021
xxxxx,0,BierTreber,61,Hemp,50,Hemp,222,Sawdust,53,Biertreber,266,cellulose,CaSO4,CaCO,0.41,1,19,0.6120060363991138,9,3500,Hot-Pressed,75,24,5,85,0.093
zzzzzzzz,1,BierTreber,56,Rapstraw,87,Grass,227,Biertreber,98,Grass,210,CaCO,CaCO,cellulose,0.55,1,27,0.8673851110697581,19,3500,Non-Pressed,80,17,29,85,0.021
yyyyyyy,1,Bulgur,75,Rapstraw,50,Sawdust,265,Vegiplants,97,Biertreber,221,cellulose,CaSO4,CaSO4,0.5,0,20,0.7193457221459989,14,4500,Non-Pressed,75,73,53,80,0.084
xxxxx,1,Oatmeal,52,Straw,80,Vegiplants,293,Biertreber,57,Sawdust,201,CaCO,cellulose,cellulose,0.32,0,27,0.7525798248083301,8,4500,Hot-Pressed,75,33,5,75,0.015
yyyyyyy,1,Buckwheat,90,Rapstraw,99,Biertreber,271,Grass,62,Vegiplants,294,CaSO4,CaCO,CaCO,0.39,0,20,0.7172882825413891,8,2000,Hot-Pressed,85,16,17,70,0.044
zzzzzzzz,1,Bulgur,85,Sawdust,85,Biertreber,300,Rapstraw,54,Biertreber,270,cellulose,CaSO4,CaCO,0.44,1,26,0.7847086694898805,14,3500,Non-Pressed,70,22,29,70,0.003
yyyyyyy,0,Bulgur,60,Hemp,51,Vegiplants,229,Grass,76,Sawdust,280,cellulose,CaSO4,CaCO,0.38,0,26,0.9387113950979286,21,4000,Cold-Pressed,75,47,5,75,0.013
zzzzzzzz,1,BierTreber,96,Straw,83,Biertreber,221,Sawdust,76,Straw,269,CaCO,CaCO,CaSO4,0.33,0,23,0.914200752089273,14,3000,Hot-Pressed,75,75,53,75,0.01
zzzzzzzz,0,Barley,70,Straw,95,Vegiplants,294,Sawdust,56,Sawdust,222,CaCO,cellulose,CaCO,0.4,1,25,0.693008921570418,5,500,Non-Pressed,75,28,41,70,0.011
zzzzzzzz,1,BierTreber,61,Straw,67,Sawdust,202,Vegiplants,97,Hemp,250,CaCO,cellulose,cellulose,0.41,1,25,0.9061422151835525,12,2000,Cold-Pressed,80,75,41,85,0.039
yyyyyyy,0,Oatmeal,85,Vegiplants,87,Sawdust,205,Biertreber,87,Grass,300,CaSO4,CaCO,CaSO4,0.59,0,24,0.7783261203161593,21,1000,Non-Pressed,70,59,17,75,0.01
xxxxx,1,Bulgur,65,Hemp,81,Sawdust,216,Straw,97,Straw,261,cellulose,CaCO,CaCO,0.37,1,20,0.8107445298113592,13,2000,Cold-Pressed,85,80,41,85,0.035
zzzzzzzz,0,Bulgur,93,Straw,85,Vegiplants,232,Straw,88,Biertreber,273,cellulose,CaCO,CaSO4,0.35,0,26,0.6552572275165258,16,3500,Non-Pressed,75,38,17,75,0.004
zzzzzzzz,0,Oatmeal,66,Grass,69,Vegiplants,300,Rapstraw,59,Vegiplants,257,cellulose,CaSO4,CaSO4,0.45,1,25,0.933320513598278,15,3500,Hot-Pressed,70,75,41,85,0.088
zzzzzzzz,0,Bulgur,54,Straw,69,Biertreber,266,Straw,66,Biertreber,237,CaCO,CaSO4,cellulose,0.52,1,26,0.6994646174739381,18,3000,Non-Pressed,70,41,41,85,0.093
xxxxx,0,Bulgur,65,Biertreber,88,Hemp,240,Grass,52,Vegiplants,201,CaSO4,CaSO4,CaSO4,0.46,0,23,0.6168058837643229,18,3000,Cold-Pressed,80,13,41,85,0.075
xxxxx,1,Buckwheat,51,Grass,87,Biertreber,242,Rapstraw,75,Straw,285,CaSO4,cellulose,CaCO,0.59,0,20,0.7382754869438234,23,4000,Cold-Pressed,80,66,5,85,0.013
xxxxx,1,Barley,85,Vegiplants,83,Grass,273,Biertreber,98,Sawdust,277,cellulose,CaCO,cellulose,0.56,1,24,0.7518942094870763,18,3500,Non-Pressed,80,74,5,80,0.081
yyyyyyy,1,BierTreber,87,Sawdust,59,Straw,222,Sawdust,74,Biertreber,276,CaCO,CaSO4,CaSO4,0.31,0,23,0.7589473921088452,18,1000,Cold-Pressed,75,37,41,80,0.094
zzzzzzzz,1,BierTreber,100,Biertreber,63,Grass,265,Biertreber,56,Sawdust,278,CaSO4,cellulose,CaSO4,0.37,0,23,0.8886102830701623,11,1000,Cold-Pressed,70,58,53,75,0.028
xxxxx,0,Bulgur,71,Hemp,85,Rapstraw,276,Hemp,92,Straw,292,CaSO4,CaSO4,cellulose,0.51,0,21,0.7227178964692429,21,1000,Non-Pressed,80,19,17,85,0.065
zzzzzzzz,0,Oatmeal,82,Grass,59,Sawdust,296,Biertreber,67,Biertreber,201,cellulose,CaSO4,cellulose,0.47,0,25,0.6119214202014271,8,1000,Hot-Pressed,75,68,17,80,0.013
zzzzzzzz,0,Buckwheat,68,Rapstraw,53,Hemp,272,Straw,53,Biertreber,224,CaSO4,cellulose,cellulose,0.51,1,20,0.6170741165573317,6,1500,Hot-Pressed,70,79,29,70,0.067
xxxxx,1,Oatmeal,95,Rapstraw,89,Biertreber,253,Rapstraw,68,Hemp,251,cellulose,CaCO,cellulose,0.31,0,20,0.8259501218368942,23,500,Hot-Pressed,85,37,17,75,0.042
yyyyyyy,0,Oatmeal,50,Hemp,67,Straw,253,Grass,59,Rapstraw,202,CaCO,CaSO4,CaCO,0.35,0,26,0.7148460412354863,5,3000,Hot-Pressed,85,58,17,75,0.043
zzzzzzzz,1,Buckwheat,88,Grass,95,Sawdust,225,Rapstraw,86,Hemp,228,cellulose,CaSO4,cellulose,0.46,0,20,0.6160072811218045,23,2500,Non-Pressed,85,38,53,85,0.092
zzzzzzzz,1,Bulgur,75,Vegiplants,90,Hemp,260,Hemp,57,Rapstraw,282,CaSO4,cellulose,cellulose,0.36,0,27,0.722126473354505,9,3500,Hot-Pressed,85,69,29,70,0.046
xxxxx,0,Oatmeal,92,Sawdust,54,Biertreber,231,Straw,57,Vegiplants,254,CaSO4,CaSO4,CaSO4,0.5,0,26,0.6405695417393954,20,4000,Cold-Pressed,70,70,41,80,0.075
zzzzzzzz,0,Oatmeal,69,Straw,81,Straw,221,Hemp,92,Sawdust,268,CaCO,cellulose,cellulose,0.52,1,23,0.9442380176037273,19,1000,Cold-Pressed,75,39,29,70,0.092
zzzzzzzz,1,Buckwheat,82,Sawdust,62,Rapstraw,217,Straw,64,Hemp,239,CaSO4,CaCO,CaSO4,0.4,1,26,0.7299263898873389,17,3500,Hot-Pressed,85,40,65,80,0.036
xxxxx,0,Bulgur,90,Grass,77,Biertreber,228,Straw,93,Vegiplants,214,CaSO4,cellulose,CaCO,0.42,0,18,0.7432327825040311,20,2000,Hot-Pressed,80,62,29,80,0.047
xxxxx,1,BierTreber,97,Grass,62,Vegiplants,233,Hemp,63,Vegiplants,203,CaSO4,CaSO4,cellulose,0.58,0,26,0.8793049793667018,13,1500,Cold-Pressed,70,21,29,80,0.095
yyyyyyy,1,Bulgur,89,Hemp,73,Hemp,211,Hemp,70,Vegiplants,230,CaSO4,cellulose,CaSO4,0.55,0,26,0.8843179190156584,18,4500,Non-Pressed,70,11,53,75,0.055
xxxxx,0,BierTreber,68,Grass,65,Sawdust,234,Vegiplants,56,Sawdust,270,CaCO,CaSO4,CaSO4,0.36,1,28,0.9400630608989984,19,4000,Hot-Pressed,75,26,29,70,0.081
xxxxx,0,Bulgur,65,Rapstraw,78,Biertreber,246,Grass,93,Vegiplants,300,CaSO4,cellulose,CaCO,0.5,1,27,0.8918606404734497,22,2000,Cold-Pressed,85,57,53,80,0.09
xxxxx,0,Bulgur,92,Vegiplants,90,Vegiplants,239,Sawdust,63,Hemp,249,CaSO4,CaCO,cellulose,0.49,1,19,0.8544286242200637,25,1500,Cold-Pressed,80,12,65,70,0.006
yyyyyyy,0,BierTreber,94,Grass,81,Sawdust,229,Hemp,70,Biertreber,281,CaSO4,CaSO4,CaSO4,0.58,0,27,0.7620609966582585,19,3000,Hot-Pressed,70,33,5,80,0.079
xxxxx,1,Oatmeal,68,Biertreber,72,Hemp,227,Biertreber,72,Hemp,219,CaCO,CaSO4,cellulose,0.47,1,28,0.639297512357419,7,3500,Hot-Pressed,75,18,65,75,0.034
yyyyyyy,0,Oatmeal,51,Straw,97,Grass,289,Rapstraw,91,Grass,226,CaCO,cellulose,CaCO,0.41,0,25,0.7307905893113092,24,3500,Hot-Pressed,85,53,17,70,0.071
xxxxx,0,Oatmeal,54,Rapstraw,91,Sawdust,244,Biertreber,52,Grass,260,CaSO4,CaSO4,cellulose,0.4,1,25,0.6693103655423774,15,1500,Hot-Pressed,80,65,29,75,0.057
zzzzzzzz,0,Buckwheat,98,Biertreber,51,Grass,203,Straw,92,Biertreber,273,CaCO,cellulose,cellulose,0.4,0,22,0.8263095287317216,22,2000,Hot-Pressed,70,45,29,70,0.07
xxxxx,0,Barley,96,Vegiplants,88,Rapstraw,285,Straw,63,Grass,290,cellulose,cellulose,CaCO,0.51,1,20,0.8170629984392235,17,2500,Non-Pressed,85,33,29,75,0.047
zzzzzzzz,0,BierTreber,90,Sawdust,79,Sawdust,224,Grass,56,Grass,252,CaCO,cellulose,CaSO4,0.42,1,27,0.8957850635596962,6,4000,Non-Pressed,70,17,53,80,0.084
yyyyyyy,0,Buckwheat,74,Rapstraw,58,Sawdust,272,Sawdust,62,Sawdust,285,CaSO4,cellulose,CaSO4,0.56,0,20,0.7498133779677381,16,3500,Hot-Pressed,80,54,53,80,0.029
zzzzzzzz,0,Barley,57,Straw,71,Rapstraw,291,Rapstraw,88,Biertreber,206,CaCO,CaSO4,CaSO4,0.49,0,28,0.7567060963368583,25,500,Non-Pressed,85,78,41,80,0.043
zzzzzzzz,0,BierTreber,81,Straw,93,Rapstraw,282,Grass,78,Sawdust,205,cellulose,cellulose,CaCO,0.51,1,28,0.8945766079178129,20,1000,Cold-Pressed,70,72,53,80,0.073
yyyyyyy,0,Oatmeal,94,Rapstraw,55,Biertreber,265,Rapstraw,74,Sawdust,230,cellulose,CaSO4,cellulose,0.48,0,23,0.7879121046952737,5,1500,Cold-Pressed,70,66,17,80,0.031
xxxxx,0,Oatmeal,50,Biertreber,93,Vegiplants,283,Grass,88,Hemp,256,CaCO,CaCO,cellulose,0.52,0,22,0.6794933656507879,9,4500,Non-Pressed,85,41,17,75,0.083
zzzzzzzz,0,BierTreber,77,Rapstraw,86,Grass,264,Hemp,78,Grass,279,cellulose,CaCO,cellulose,0.5,0,23,0.623123848039584,16,1500,Cold-Pressed,85,73,53,70,0.022
xxxxx,1,Barley,52,Biertreber,80,Biertreber,238,Straw,60,Straw,211,CaSO4,CaSO4,CaCO,0.31,0,18,0.6795779905304802,17,1000,Non-Pressed,85,64,17,70,0.018
yyyyyyy,0,Barley,60,Rapstraw,58,Grass,223,Sawdust,55,Rapstraw,291,cellulose,cellulose,CaSO4,0.35,1,26,0.6583883004033003,12,4000,Non-Pressed,75,28,29,85,0.008
xxxxx,1,BierTreber,58,Vegiplants,80,Straw,202,Hemp,85,Straw,223,CaCO,CaCO,cellulose,0.43,0,18,0.6508717602106626,22,4500,Hot-Pressed,85,39,17,80,0.079
xxxxx,1,Bulgur,97,Vegiplants,89,Rapstraw,292,Sawdust,59,Vegiplants,271,CaCO,CaSO4,CaCO,0.5,1,28,0.7768450808290324,6,3000,Hot-Pressed,80,63,17,80,0.066
xxxxx,1,Oatmeal,72,Straw,74,Rapstraw,271,Hemp,89,Grass,289,CaCO,CaSO4,cellulose,0.51,0,28,0.6229540904660863,18,2000,Cold-Pressed,80,37,17,75,0.048
yyyyyyy,1,Bulgur,64,Straw,63,Vegiplants,292,Sawdust,59,Straw,298,cellulose,CaCO,cellulose,0.44,1,24,0.7517255846207234,19,1500,Hot-Pressed,75,73,17,85,0.074
xxxxx,0,Bulgur,87,Biertreber,73,Biertreber,286,Vegiplants,83,Vegiplants,205,CaSO4,CaSO4,CaCO,0.59,1,23,0.9188596431934122,17,3000,Hot-Pressed,70,20,17,70,0.041
yyyyyyy,1,Buckwheat,54,Vegiplants,80,Grass,290,Vegiplants,50,Rapstraw,267,cellulose,CaCO,cellulose,0.41,1,20,0.6280751897062403,16,1500,Hot-Pressed,75,51,17,80,0.026
zzzzzzzz,0,Barley,50,Rapstraw,86,Grass,213,Sawdust,64,Hemp,204,CaSO4,cellulose,cellulose,0.59,0,23,0.6797155581280359,18,3500,Hot-Pressed,80,30,41,75,0.092
xxxxx,0,Buckwheat,98,Grass,100,Biertreber,203,Vegiplants,50,Vegiplants,247,CaCO,CaCO,CaSO4,0.57,1,21,0.8628243521911072,13,1500,Cold-Pressed,75,15,41,75,0.071
yyyyyyy,0,Buckwheat,88,Sawdust,83,Biertreber,212,Biertreber,98,Straw,283,cellulose,cellulose,CaCO,0.54,0,26,0.7541025212655019,25,3000,Cold-Pressed,75,51,5,70,0.013
xxxxx,1,BierTreber,91,Biertreber,85,Biertreber,214,Biertreber,92,Straw,261,CaCO,cellulose,CaSO4,0.58,1,25,0.632486156721205,15,500,Hot-Pressed,85,41,17,85,0.063
zzzzzzzz,0,Oatmeal,53,Grass,53,Sawdust,225,Grass,72,Grass,277,CaCO,cellulose,CaCO,0.51,0,24,0.8637474927041817,5,3500,Cold-Pressed,85,52,41,85,0.046
zzzzzzzz,0,Buckwheat,76,Rapstraw,98,Hemp,299,Sawdust,88,Sawdust,201,CaCO,CaCO,CaSO4,0.5,1,23,0.8213955946863044,13,3000,Cold-Pressed,85,32,41,75,0.01
zzzzzzzz,0,BierTreber,66,Grass,70,Grass,217,Vegiplants,77,Rapstraw,278,CaCO,cellulose,CaSO4,0.59,0,18,0.7808268326066282,6,3500,Hot-Pressed,75,33,65,80,0.096
xxxxx,1,Buckwheat,55,Biertreber,77,Straw,274,Straw,79,Rapstraw,201,cellulose,CaCO,CaSO4,0.56,0,22,0.7511731385916465,17,2000,Non-Pressed,70,57,5,75,0.063
zzzzzzzz,1,Bulgur,90,Hemp,70,Rapstraw,263,Biertreber,57,Hemp,254,cellulose,cellulose,CaSO4,0.39,0,27,0.8676986333464889,19,1500,Non-Pressed,70,60,5,75,0.066
yyyyyyy,1,BierTreber,90,Sawdust,61,Rapstraw,287,Hemp,96,Hemp,207,CaSO4,CaCO,CaCO,0.45,1,18,0.7658693589620905,6,4000,Non-Pressed,85,24,17,80,0.004
xxxxx,0,Barley,85,Grass,90,Biertreber,251,Straw,82,Grass,274,CaCO,CaSO4,CaSO4,0.42,1,27,0.6212650383063885,15,2000,Hot-Pressed,70,47,53,80,0.068
zzzzzzzz,0,BierTreber,79,Vegiplants,83,Straw,262,Biertreber,69,Vegiplants,240,CaCO,CaSO4,CaSO4,0.58,0,28,0.806683832374535,15,1500,Non-Pressed,70,46,53,80,0.03
xxxxx,1,Bulgur,100,Rapstraw,96,Vegiplants,228,Hemp,80,Biertreber,212,CaCO,CaCO,CaCO,0.34,0,19,0.6008929735414273,20,4500,Hot-Pressed,75,53,5,70,0.011
yyyyyyy,0,BierTreber,57,Biertreber,69,Hemp,291,Grass,73,Straw,205,CaCO,cellulose,CaCO,0.36,1,21,0.7240441613962685,21,1500,Non-Pressed,85,13,17,80,0.025
yyyyyyy,1,BierTreber,73,Sawdust,100,Biertreber,285,Rapstraw,68,Sawdust,202,cellulose,CaSO4,cellulose,0.45,1,25,0.7177571656069281,7,3500,Hot-Pressed,80,68,65,85,0.068
xxxxx,1,BierTreber,62,Sawdust,72,Straw,280,Hemp,91,Sawdust,211,CaSO4,CaCO,CaSO4,0.57,1,23,0.9458103901232318,9,3500,Cold-Pressed,85,41,17,70,0.076
xxxxx,1,Oatmeal,51,Rapstraw,97,Vegiplants,202,Hemp,92,Sawdust,226,cellulose,CaSO4,CaSO4,0.31,1,23,0.9132184236485883,16,4500,Non-Pressed,70,27,41,70,0.067
yyyyyyy,1,Bulgur,96,Grass,71,Sawdust,227,Hemp,78,Biertreber,243,cellulose,CaCO,cellulose,0.34,0,27,0.9277763793035163,6,4500,Cold-Pressed,80,33,29,75,0.016
zzzzzzzz,0,Barley,52,Straw,100,Vegiplants,299,Sawdust,69,Rapstraw,226,cellulose,CaSO4,cellulose,0.55,0,28,0.6725966828269818,8,1000,Cold-Pressed,85,38,53,85,0.033
zzzzzzzz,1,Bulgur,87,Vegiplants,52,Hemp,296,Vegiplants,73,Vegiplants,232,CaCO,CaCO,CaSO4,0.32,0,28,0.8033330151291074,21,1500,Hot-Pressed,80,13,29,85,0.08
yyyyyyy,1,Oatmeal,57,Rapstraw,75,Straw,230,Biertreber,51,Vegiplants,291,CaCO,cellulose,CaCO,0.47,0,27,0.7538978706194857,23,500,Non-Pressed,70,77,17,70,0.082
xxxxx,0,BierTreber,78,Hemp,62,Hemp,297,Grass,81,Straw,274,CaCO,CaCO,cellulose,0.41,1,27,0.7812863904336488,21,3000,Hot-Pressed,70,57,17,80,0.063
zzzzzzzz,0,Barley,53,Hemp,78,Straw,244,Rapstraw,73,Sawdust,215,CaSO4,CaSO4,CaSO4,0.31,1,22,0.6456436582219767,7,1000,Hot-Pressed,70,13,41,75,0.077
xxxxx,0,BierTreber,58,Vegiplants,57,Straw,207,Hemp,53,Straw,215,cellulose,CaCO,CaCO,0.33,0,19,0.9435855201823504,9,500,Hot-Pressed,80,11,65,85,0.044
yyyyyyy,0,Barley,58,Sawdust,63,Straw,234,Hemp,51,Biertreber,274,CaSO4,cellulose,CaSO4,0.56,0,21,0.7187265160579024,11,3500,Cold-Pressed,70,69,53,75,0.081
xxxxx,1,Oatmeal,91,Rapstraw,95,Straw,298,Biertreber,88,Hemp,238,CaCO,CaSO4,CaCO,0.51,1,25,0.7353742784125658,5,2500,Non-Pressed,80,24,29,75,0.079
zzzzzzzz,0,Buckwheat,58,Straw,51,Hemp,295,Biertreber,90,Rapstraw,281,CaSO4,CaSO4,cellulose,0.4,0,21,0.8136760901502886,5,500,Hot-Pressed,70,66,29,75,0.051
zzzzzzzz,1,BierTreber,87,Grass,50,Straw,270,Sawdust,98,Straw,208,cellulose,cellulose,cellulose,0.59,0,23,0.9207301333292977,21,1000,Cold-Pressed,80,23,53,85,0.043
zzzzzzzz,0,Bulgur,61,Vegiplants,99,Hemp,253,Sawdust,92,Sawdust,208,CaCO,cellulose,CaSO4,0.35,1,21,0.709736682856852,21,4000,Non-Pressed,85,14,29,85,0.079
yyyyyyy,0,Bulgur,98,Sawdust,91,Straw,250,Rapstraw,93,Biertreber,284,CaCO,CaSO4,cellulose,0.56,1,18,0.7950519266097541,12,1500,Cold-Pressed,85,64,29,85,0.033
yyyyyyy,1,Bulgur,100,Biertreber,70,Biertreber,259,Biertreber,74,Sawdust,230,cellulose,CaSO4,cellulose,0.31,0,22,0.8870828699305455,17,500,Hot-Pressed,75,11,65,75,0.038
xxxxx,1,Buckwheat,77,Vegiplants,87,Vegiplants,247,Rapstraw,89,Grass,281,CaSO4,CaSO4,cellulose,0.36,1,24,0.7445853489401335,20,1000,Non-Pressed,80,51,53,80,0.003
zzzzzzzz,1,Buckwheat,91,Vegiplants,100,Straw,298,Biertreber,76,Grass,224,CaSO4,CaSO4,CaCO,0.35,1,22,0.8951543115466942,24,2500,Non-Pressed,85,52,5,70,0.082
xxxxx,0,Barley,70,Sawdust,76,Sawdust,288,Vegiplants,61,Rapstraw,265,cellulose,cellulose,cellulose,0.52,0,25,0.8773598297350034,10,2000,Cold-Pressed,80,52,53,70,0.058
zzzzzzzz,1,Oatmeal,68,Sawdust,62,Vegiplants,239,Biertreber,67,Grass,259,cellulose,CaSO4,CaCO,0.3,0,27,0.6022062953218404,12,1500,Cold-Pressed,80,79,5,70,0.036
yyyyyyy,1,BierTreber,67,Straw,52,Grass,229,Biertreber,61,Grass,202,CaCO,cellulose,CaCO,0.58,1,21,0.661193135521348,14,4000,Non-Pressed,70,15,17,80,0.038
xxxxx,0,Barley,59,Biertreber,51,Hemp,291,Straw,91,Hemp,258,CaCO,cellulose,CaSO4,0.33,0,20,0.7500010855933968,6,2500,Non-Pressed,85,51,41,70,0.081
yyyyyyy,0,Barley,98,Straw,54,Hemp,297,Straw,72,Grass,219,CaCO,cellulose,CaCO,0.59,0,24,0.739053318733889,10,1500,Cold-Pressed,80,58,53,75,0.071
yyyyyyy,1,Barley,100,Sawdust,79,Grass,269,Grass,62,Hemp,230,CaSO4,CaCO,cellulose,0.47,1,21,0.6224402344517747,10,3500,Cold-Pressed,85,37,29,80,0.019
yyyyyyy,0,Bulgur,92,Straw,81,Biertreber,297,Sawdust,73,Vegiplants,243,CaSO4,CaCO,CaSO4,0.42,0,27,0.9292233388108431,25,2000,Hot-Pressed,70,31,41,85,0.096
zzzzzzzz,0,Barley,64,Hemp,82,Biertreber,236,Vegiplants,93,Straw,215,CaSO4,CaCO,CaSO4,0.52,1,27,0.8219334087019019,23,3000,Non-Pressed,70,18,5,75,0.039
xxxxx,0,Bulgur,100,Vegiplants,90,Biertreber,289,Vegiplants,61,Straw,273,CaCO,CaSO4,CaCO,0.46,0,28,0.710737241717365,10,2500,Cold-Pressed,75,10,17,75,0.097
zzzzzzzz,0,Barley,65,Straw,62,Hemp,242,Hemp,61,Hemp,268,CaCO,CaCO,cellulose,0.5,0,23,0.7832082863734319,11,2500,Non-Pressed,70,64,53,80,0.026
yyyyyyy,0,Barley,52,Hemp,87,Rapstraw,260,Biertreber,73,Sawdust,285,cellulose,CaSO4,CaCO,0.53,0,20,0.8009979922816695,18,1000,Non-Pressed,70,72,53,70,0.018
zzzzzzzz,0,Buckwheat,92,Straw,68,Rapstraw,272,Grass,54,Vegiplants,270,cellulose,cellulose,CaSO4,0.43,1,27,0.7695347784434965,24,2000,Hot-Pressed,70,15,65,85,0.068
yyyyyyy,0,Buckwheat,80,Rapstraw,57,Vegiplants,215,Biertreber,63,Rapstraw,228,cellulose,CaSO4,CaSO4,0.33,0,26,0.8689932204689229,20,4500,Hot-Pressed,85,38,5,75,0.01
xxxxx,0,Bulgur,53,Sawdust,75,Vegiplants,257,Sawdust,57,Biertreber,242,cellulose,cellulose,CaSO4,0.35,1,22,0.9486483755954229,14,500,Hot-Pressed,70,38,53,70,0.078
yyyyyyy,0,Buckwheat,59,Grass,51,Biertreber,277,Straw,78,Vegiplants,204,CaSO4,CaSO4,cellulose,0.38,1,20,0.7106102226863396,19,500,Hot-Pressed,85,17,5,85,0.001
yyyyyyy,0,Buckwheat,92,Hemp,97,Grass,237,Vegiplants,50,Grass,293,cellulose,CaSO4,CaCO,0.57,1,27,0.8791432520682361,8,500,Cold-Pressed,75,28,65,80,0.06
zzzzzzzz,1,Bulgur,92,Hemp,69,Hemp,221,Sawdust,93,Grass,241,CaCO,CaSO4,CaSO4,0.43,1,20,0.8757557118723593,23,1500,Hot-Pressed,85,75,41,85,0.06
yyyyyyy,0,BierTreber,71,Hemp,60,Grass,251,Straw,76,Hemp,223,cellulose,cellulose,cellulose,0.38,1,25,0.8458116538988084,22,500,Non-Pressed,85,27,65,85,0.075
xxxxx,1,BierTreber,72,Hemp,79,Straw,254,Sawdust,57,Sawdust,260,CaCO,CaSO4,CaSO4,0.6,0,18,0.7956335608784294,17,500,Non-Pressed,75,79,41,80,0.06
yyyyyyy,0,BierTreber,80,Rapstraw,99,Grass,296,Straw,70,Rapstraw,285,cellulose,CaCO,CaCO,0.41,1,28,0.9074425350725661,14,2000,Cold-Pressed,70,79,41,85,0.084
xxxxx,1,Oatmeal,79,Biertreber,61,Biertreber,278,Straw,53,Biertreber,240,cellulose,CaSO4,cellulose,0.3,1,25,0.9185708904821195,6,2000,Non-Pressed,75,68,17,70,0.045
zzzzzzzz,0,Bulgur,96,Vegiplants,57,Straw,222,Straw,98,Grass,225,CaCO,cellulose,cellulose,0.34,0,21,0.6934315515311844,21,2500,Cold-Pressed,80,54,17,85,0.04
yyyyyyy,1,Bulgur,93,Sawdust,58,Grass,254,Hemp,83,Rapstraw,239,cellulose,CaSO4,CaCO,0.32,0,26,0.7878256161115197,5,4000,Hot-Pressed,85,12,53,75,0.049
yyyyyyy,0,Barley,67,Rapstraw,73,Biertreber,230,Grass,87,Straw,219,cellulose,CaCO,CaSO4,0.51,1,24,0.7348391058302917,13,3000,Hot-Pressed,70,73,53,75,0.002
